config,index,source_local_index,dataset,vsId,tgId,tcId,op,operation,return_code,phase,name,category,source,function,exclusive_cycles,inclusive_cycles,calls,exclusive_share_percent,source_chunk
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,36448,36448,2,0.7007072052033201,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,20536,20536,2,0.39480144770784076,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,52336,52336,4,1.0061515663828182,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,52539,52539,18,1.0100542102221586,batch_024_031
rv32im_fast,31,7,1,42,1,25,1,keyGen,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,9432,9432,12,0.1813287521805782,batch_024_031
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,0,unclassified,unclassified,,,319,319,0,0.005759794539642553,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,1051,5538073,1,0.01897662715098534,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,0.15524361583650995,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4306466,1,0.07128422834642258,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,1664,1991921,1,0.030044821673872128,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,92933,92933,4,1.6779780123906,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.008468161878032468,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.026885059779083894,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.7841265118106483,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,31320,31320,2,0.5655071002558143,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,4028351,4028351,26,72.73502850646902,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.2810021392490817,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.19252880619501112,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.045356125026903116,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.11293891801085947,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,16207,1875412,1,0.29263006302190236,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.6995936726761123,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,9.608258137018831,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,103080,103080,3,1.8611900349415498,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,22536,22536,2,0.4069051089197009,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,165360,165360,5,2.9857041538410427,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,41072,41072,4,0.7415870888156707,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.17586331917278517,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.7038866154652831,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,0.4724837100732487,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.7236757528177854,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.18539677220391768,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,75429,75429,28,1.3619295997827527,batch_032_039
rv32im_fast,32,0,2,42,1,2,2,encapsulation,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,3864,3864,12,0.06976754263692422,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,0,unclassified,unclassified,,,319,319,0,0.00575904689398714,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,1051,5538792,1,0.018974163904641017,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,0.1552234645595656,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4307185,1,0.07127497535254304,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,1664,1992640,1,0.03004092172913668,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,93652,93652,4,1.6907406260679738,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.008467062674858836,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.026881569984786368,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.7840247288779734,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,31320,31320,2,0.56543369504601,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,4028351,4028351,26,72.72558719260185,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.280965663984708,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.1925038151428993,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.045350237610331336,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.11292425806234972,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,16207,1875412,1,0.29259207840391716,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.6991134497936584,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,9.607010944536045,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,103080,103080,3,1.8609484446150293,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,22536,22536,2,0.4068522909181636,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,165360,165360,5,2.9853165968329574,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,41072,41072,4,0.7414908276797486,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.17584049137126878,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.7037952480100146,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,0.4724223796923369,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.7235818166489171,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.18537270691993715,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,75429,75429,28,1.361752815569141,batch_032_039
rv32im_fast,33,1,2,42,1,3,2,encapsulation,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,3864,3864,12,0.06975848651525489,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,0,unclassified,unclassified,,,319,319,0,0.0057597227821952705,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,1051,5538142,1,0.018976390733815764,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,8598,129272,1,0.15524168175960795,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4306535,1,0.07128334026365808,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,1664,1991990,1,0.030044447365432384,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,93002,93002,4,1.6792029410336193,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.008468056378838814,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.026884724836014916,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.7841167429002389,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,31320,31320,2,0.565500054979172,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,4028351,4028351,26,72.73412234915078,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.28099863843042316,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.19252640760673406,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.04535555996512389,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.1129375109800358,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,16207,1875412,1,0.29262641733867945,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.6995475819004593,batch_032_039
rv32im_fast,34,2,2,42,1,4,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,9.60813843412457,batch_032_039
